,song_id,duration_mins,popularity,danceability,energy,acousticness,valence,tempo,song,performer,peak_position,year,total_charting_weeks,top10
2174,Go HardDJ Khaled Featuring Kanye West & T-Pain,4.534883333333333,47.0,64.0,88.3,0.8659999999999999,37.9,130.005,Go Hard,DJ Khaled Featuring Kanye West & T-Pain,69.0,2008,2.0,False
2175,Gives You HellThe All-American Rejects,3.5517666666666665,72.0,71.39999999999999,72.5,1.5599999999999998,59.0,99.988,Gives You Hell,The All-American Rejects,4.0,2009,36.0,True
2176,Good LifeOneRepublic,4.2217666666666664,72.0,63.6,69.89999999999999,9.29,63.7,94.966,Good Life,OneRepublic,8.0,2011,35.0,True
2177,Good VibrationsGlee Cast,4.222216666666666,33.0,75.3,97.5,0.22300000000000003,58.5,122.001,Good Vibrations,Glee Cast,69.0,2010,1.0,False
2178,Fix A HeartDemi Lovato,3.2173333333333334,58.0,33.300000000000004,46.9,56.2,45.800000000000004,170.541,Fix A Heart,Demi Lovato,69.0,2011,1.0,False
2179,I Dreamed A DreamAnne Hathaway,4.62555,53.0,26.900000000000002,7.739999999999999,93.8,13.4,90.488,I Dreamed A Dream,Anne Hathaway,69.0,2013,3.0,False
2180,I'm Not The Only OneSam Smith,3.9886,84.0,67.7,48.5,52.900000000000006,49.3,82.001,I'm Not The Only One,Sam Smith,5.0,2014,37.0,True
2181,My Happy EndingAvril Lavigne,4.040216666666667,69.0,41.4,93.60000000000001,0.136,74.0,170.229,My Happy Ending,Avril Lavigne,9.0,2005,25.0,True
2182,HeyMitchel Musso,3.0204333333333335,37.0,39.5,77.4,0.843,73.6,183.983,Hey,Mitchel Musso,70.0,2009,2.0,False
2183,HeyLil Jon Featuring 3OH!3,3.5862166666666666,40.0,68.89999999999999,76.0,0.0574,51.2,132.024,Hey,Lil Jon Featuring 3OH!3,62.0,2010,2.0,False
2184,Get Back UpT.I. Featuring Chris Brown,4.403333333333333,46.0,55.60000000000001,69.89999999999999,60.0,64.8,83.711,Get Back Up,T.I. Featuring Chris Brown,70.0,2010,1.0,False
2185,Little Bad GirlDavid Guetta Featuring Taio Cruz & Ludacris,3.2045833333333333,44.0,67.5,84.2,0.698,61.7,127.019,Little Bad Girl,David Guetta Featuring Taio Cruz & Ludacris,70.0,2011,1.0,False
2186,Let It BeTerry McDermott,3.9086666666666665,21.0,46.0,61.3,1.16,33.4,141.829,Let It Be,Terry McDermott,70.0,2012,1.0,False
2187,KarmaLloyd Banks Featuring Avant,4.642216666666667,59.0,52.300000000000004,84.0,3.8600000000000003,65.9,176.473,Karma,Lloyd Banks Featuring Avant,17.0,2005,20.0,False
2188,GravityJohn Mayer,4.0971,76.0,76.4,32.6,73.1,23.7,123.98,Gravity,John Mayer,71.0,2007,4.0,False
2189,Kiss Me Thru The PhoneSoulja Boy Tell 'em Featuring Sammie,3.2231,77.0,76.1,72.39999999999999,1.7500000000000002,81.5,149.936,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,3.0,2009,27.0,True
2190,FireworksDrake Featuring Alicia Keys,5.221333333333333,52.0,64.9,75.9,48.0,52.7,92.067,Fireworks,Drake Featuring Alicia Keys,71.0,2010,1.0,False
2191,Girl In A Country SongMaddie & Tae,3.6306666666666665,57.0,59.0,90.8,28.499999999999996,87.4,160.028,Girl In A Country Song,Maddie & Tae,54.0,2014,20.0,False
2192,I Won't Let You DownOK Go,3.707333333333333,52.0,75.5,91.5,2.5700000000000003,70.0,113.986,I Won't Let You Down,OK Go,71.0,2014,1.0,False
2193,New RomanticsTaylor Swift,3.8411,58.0,63.3,88.9,0.46299999999999997,58.4,121.956,New Romantics,Taylor Swift,71.0,2015,1.0,False
2194,Let's GoTrick Daddy Featuring Lil Jon & Twista,3.703333333333333,66.0,74.8,76.7,2.67,51.9,133.929,Let's Go,Trick Daddy Featuring Lil Jon & Twista,7.0,2005,22.0,True
2195,I Changed My MindKeyshia Cole Featuring Shyne,3.3113333333333332,46.0,46.7,72.0,28.4,60.199999999999996,93.243,I Changed My Mind,Keyshia Cole Featuring Shyne,71.0,2005,11.0,False
2196,Like WhoaAly & AJ,2.5137666666666667,52.0,70.0,83.1,1.24,80.80000000000001,121.003,Like Whoa,Aly & AJ,63.0,2008,8.0,False
2197,Moving MountainsUsher,4.96755,55.0,72.0,73.4,8.559999999999999,37.0,115.999,Moving Mountains,Usher,67.0,2008,9.0,False
2198,IndestructibleDisturbed,4.633766666666666,71.0,42.9,96.6,0.020900000000000002,52.5,179.956,Indestructible,Disturbed,72.0,2008,1.0,False
2199,I Won't Let GoRascal Flatts,3.796,57.0,55.7,40.6,74.2,22.2,131.96,I Won't Let Go,Rascal Flatts,31.0,2011,20.0,False
2200,Need You NowGlee Cast,3.62355,47.0,55.00000000000001,67.7,8.7,23.3,108.037,Need You Now,Glee Cast,62.0,2011,2.0,False
2201,FridayRebecca Black,3.5004166666666667,52.0,68.4,88.9,3.0700000000000003,58.199999999999996,112.004,Friday,Rebecca Black,58.0,2011,6.0,False
2202,I'm Not Gonna Teach Your Boyfriend To Dance With YouGlee Cast,3.6702166666666667,40.0,76.9,62.7,5.21,84.7,125.397,I'm Not Gonna Teach Your Boyfriend To Dance With You,Glee Cast,72.0,2011,1.0,False
2203,Last Friday NightGlee Cast,3.8011,47.0,65.7,84.8,0.29,78.4,126.002,Last Friday Night,Glee Cast,72.0,2011,1.0,False
2204,"Get LowWaka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida",4.268666666666666,44.0,80.2,83.7,12.0,83.0,124.951,Get Low,"Waka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida",72.0,2012,1.0,False
2205,I Don't Want To BeGavin DeGraw,3.6293333333333333,63.0,42.3,86.2,0.791,46.2,154.746,I Don't Want To Be,Gavin DeGraw,10.0,2005,28.0,True
2206,Hustler's Ambition50 Cent,3.955766666666667,58.0,62.7,67.5,26.5,66.2,87.93,Hustler's Ambition,50 Cent,65.0,2005,5.0,False
2207,Inside The FireDisturbed,3.85955,67.0,46.300000000000004,96.2,0.0233,66.0,94.003,Inside The Fire,Disturbed,73.0,2008,15.0,False
2208,I'm In Miami TrickLMFAO,3.2542166666666668,29.0,87.7,83.6,0.588,73.0,127.926,I'm In Miami Trick,LMFAO,51.0,2009,20.0,False
2209,It's A Business Doing Pleasure With YouTim McGraw,3.09955,33.0,64.3,91.3,7.9399999999999995,56.89999999999999,112.947,It's A Business Doing Pleasure With You,Tim McGraw,59.0,2009,7.0,False
2210,I'll Stand By YouGlee Cast,3.82955,56.0,49.9,62.0,23.9,19.0,134.071,I'll Stand By You,Glee Cast,73.0,2009,1.0,False
2211,I Wanna GoBritney Spears,3.5044333333333335,65.0,69.6,54.6,0.379,78.7,130.002,I Wanna Go,Britney Spears,7.0,2011,20.0,True
2212,Knee DeepZac Brown Band Featuring Jimmy Buffett,3.386216666666667,70.0,71.5,58.4,43.2,61.0,90.987,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,18.0,2011,20.0,False
2213,Here's To UsGlee Cast,3.014666666666667,46.0,41.8,86.7,0.17600000000000002,43.3,80.123,Here's To Us,Glee Cast,73.0,2012,1.0,False
2214,Live It UpJennifer Lopez Featuring Pitbull,4.0631,58.0,69.19999999999999,72.89999999999999,1.27,69.69999999999999,127.967,Live It Up,Jennifer Lopez Featuring Pitbull,60.0,2013,6.0,False
2215,MockingbirdEminem,4.179333333333333,70.0,59.199999999999996,67.80000000000001,24.2,20.8,83.976,Mockingbird,Eminem,11.0,2005,20.0,False
2216,Feel Good IncGorillaz,3.7106666666666666,81.0,81.8,70.5,0.836,77.2,138.559,Feel Good Inc,Gorillaz,14.0,2005,45.0,False
2217,Let It GoKeyshia Cole Featuring Missy Elliott & Lil Kim,3.9722166666666667,68.0,81.2,72.1,19.400000000000002,77.2,94.939,Let It Go,Keyshia Cole Featuring Missy Elliott & Lil Kim,7.0,2007,23.0,True
2218,Int'l Players Anthem (I Choose You)UGK Featuring OutKast,4.316433333333333,62.0,69.69999999999999,68.10000000000001,5.9799999999999995,82.0,77.847,Int'l Players Anthem (I Choose You),UGK Featuring OutKast,70.0,2007,9.0,False
2219,Headfirst Slide Into Cooperstown On A Bad BetFall Out Boy,3.9082166666666667,48.0,60.6,74.8,1.0699999999999998,58.4,120.069,Headfirst Slide Into Cooperstown On A Bad Bet,Fall Out Boy,74.0,2008,1.0,False
2220,I Wanna Know YouHannah Montana Featuring David Archuleta,2.78155,55.0,68.4,74.1,12.7,82.1,83.999,I Wanna Know You,Hannah Montana Featuring David Archuleta,74.0,2009,1.0,False
2221,I Look To YouWhitney Houston,4.4268833333333335,60.0,55.00000000000001,37.3,71.7,10.100000000000001,101.84,I Look To You,Whitney Houston,70.0,2009,6.0,False
2222,Ice Ice BabyGlee Cast,3.4186666666666667,35.0,98.0,81.6,1.92,78.7,120.019,Ice Ice Baby,Glee Cast,74.0,2010,1.0,False
2223,I Look To YouGlee Cast,4.415766666666666,40.0,46.5,42.3,76.1,8.72,101.617,I Look To You,Glee Cast,74.0,2010,1.0,False
2224,Lo Mejor De Mi Vida Eres TuRicky Martin Featuring Natalia Jimenez,3.6102166666666666,62.0,72.7,81.2,54.300000000000004,81.2,128.811,Lo Mejor De Mi Vida Eres Tu,Ricky Martin Featuring Natalia Jimenez,74.0,2010,2.0,False
2225,Mutha***** UpTyga Featuring Nicki Minaj,3.894433333333333,18.0,77.5,55.2,0.09749999999999999,46.2,92.032,Mutha***** Up,Tyga Featuring Nicki Minaj,74.0,2012,1.0,False
2226,If I Lose MyselfOneRepublic,3.580216666666667,60.0,52.300000000000004,78.2,21.9,16.400000000000002,125.998,If I Lose Myself,OneRepublic,74.0,2013,5.0,False
2227,For The First Time In ForeverKristen Bell & Idina Menzel,3.751333333333333,69.0,35.4,41.099999999999994,81.5,43.0,90.831,For The First Time In Forever,Kristen Bell & Idina Menzel,57.0,2014,19.0,False
2228,Getting Away With MurderPapa Roach,3.1895333333333333,56.0,56.39999999999999,96.8,0.0116,35.199999999999996,103.885,Getting Away With Murder,Papa Roach,69.0,2005,16.0,False
2229,Holy WaterBig & Rich,4.280216666666667,40.0,53.6,76.5,4.51,45.6,94.677,Holy Water,Big & Rich,75.0,2005,7.0,False
2230,FlatheadThe Fratellis,3.2906666666666666,45.0,59.9,94.19999999999999,1.18,33.4,105.144,Flathead,The Fratellis,73.0,2007,4.0,False
2231,GoodbyeKristinia DeBarge,3.4688833333333333,49.0,78.8,81.5,0.492,66.4,119.986,Goodbye,Kristinia DeBarge,15.0,2009,16.0,False
2232,EnchantedTaylor Swift,5.869766666666667,59.0,45.5,62.3,7.39,20.8,163.893,Enchanted,Taylor Swift,75.0,2010,1.0,False
2233,Liv TonightNelly Featuring Keri Hilson,4.51755,33.0,59.099999999999994,91.0,0.492,65.5,135.024,Liv Tonight,Nelly Featuring Keri Hilson,75.0,2010,1.0,False
2234,I Won't Give UpJana Kramer,3.300883333333333,44.0,61.199999999999996,36.9,62.1,30.9,83.004,I Won't Give Up,Jana Kramer,75.0,2011,1.0,False
2235,Hey GirlBilly Currington,3.342216666666667,58.0,46.9,68.4,1.5599999999999998,63.6,163.957,Hey Girl,Billy Currington,39.0,2013,21.0,False
2236,Hello KittyAvril Lavigne,3.2708833333333334,59.0,75.3,79.0,0.184,58.8,127.991,Hello Kitty,Avril Lavigne,75.0,2014,1.0,False
2237,Lay Me DownSam Smith,3.658916666666667,78.0,46.800000000000004,19.0,91.9,32.6,125.319,Lay Me Down,Sam Smith,8.0,2015,20.0,True
2238,Love Is Your NameSteven Tyler,3.5064333333333333,42.0,49.7,83.3,0.9480000000000001,34.5,105.021,Love Is Your Name,Steven Tyler,75.0,2015,1.0,False
2239,Lights And SoundsYellowcard,3.4697666666666667,61.0,34.4,97.2,0.00848,38.7,167.819,Lights And Sounds,Yellowcard,50.0,2006,10.0,False
2240,Hip Hop Is DeadNas Featuring will.i.am,3.759333333333333,46.0,80.2,73.8,1.92,59.699999999999996,110.862,Hip Hop Is Dead,Nas Featuring will.i.am,41.0,2007,5.0,False
2241,Get It ShawtyLloyd,3.4922166666666667,62.0,82.5,90.9,13.3,62.5,128.003,Get It Shawty,Lloyd,16.0,2007,22.0,False
2242,Good Girls Go BadCobra Starship Featuring Leighton Meester,3.27355,65.0,59.4,87.4,1.16,62.8,119.964,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,7.0,2009,25.0,True
2243,NobodyWonder Girls,3.57955,49.0,90.10000000000001,77.2,31.8,95.5,130.962,Nobody,Wonder Girls,76.0,2009,1.0,False
2244,Morning After DarkTimbaland Featuring Nelly Furtado & SoShy,3.866,58.0,74.5,93.10000000000001,8.23,90.9,118.019,Morning After Dark,Timbaland Featuring Nelly Furtado & SoShy,61.0,2009,2.0,False
2245,MoreUsher,3.6664333333333334,66.0,55.1,89.3,0.166,79.4,125.083,More,Usher,15.0,2011,22.0,False
2246,FlyNicki Minaj Featuring Rihanna,3.5486666666666666,56.0,66.4,84.8,1.48,19.6,119.878,Fly,Nicki Minaj Featuring Rihanna,19.0,2011,20.0,False
2247,JoleneVicci Martinez,3.5002166666666668,18.0,44.7,67.10000000000001,1.73,21.6,94.069,Jolene,Vicci Martinez,76.0,2011,1.0,False
2248,I Like How It FeelsEnrique Iglesias Featuring Pitbull & The WAV.s,3.62535,18.0,70.89999999999999,66.9,33.300000000000004,80.10000000000001,128.049,I Like How It Feels,Enrique Iglesias Featuring Pitbull & The WAV.s,74.0,2011,3.0,False
2249,Man In The MirrorGlee Cast,4.114216666666667,45.0,75.5,71.7,30.5,41.0,100.327,Man In The Mirror,Glee Cast,76.0,2011,1.0,False
2250,Let It BeTessanne Chin & Adam Levine,3.6063,25.0,48.1,78.10000000000001,8.28,35.199999999999996,143.837,Let It Be,Tessanne Chin & Adam Levine,76.0,2014,1.0,False
2251,Fix YouColdplay,4.92555,83.0,20.9,41.8,16.3,12.3,138.265,Fix You,Coldplay,59.0,2005,7.0,False
2252,Lips Of An AngelJack Ingram,3.7908833333333334,32.0,47.3,70.8,1.29,29.299999999999997,131.788,Lips Of An Angel,Jack Ingram,77.0,2007,2.0,False
2253,Mama's SongCarrie Underwood,4.004,50.0,34.1,65.9,44.2,26.900000000000002,79.987,Mama's Song,Carrie Underwood,56.0,2010,19.0,False
2254,Na Na Na (Na Na Na Na Na Na Na Na Na)My Chemical Romance,3.4326666666666665,71.0,41.099999999999994,98.6,0.026400000000000003,64.9,165.981,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,77.0,2010,1.0,False
2255,Mr. RagerKid Cudi,4.903766666666667,68.0,67.0,72.6,39.0,58.099999999999994,102.003,Mr. Rager,Kid Cudi,77.0,2010,1.0,False
2256,I'm Gonna Love You Through ItMartina McBride,3.79355,51.0,43.2,65.7,31.7,25.900000000000002,142.528,I'm Gonna Love You Through It,Martina McBride,61.0,2011,20.0,False
2257,Go Get ItT.I.,3.6253333333333333,58.0,36.6,66.7,0.212,51.0,76.627,Go Get It,T.I.,77.0,2012,1.0,False
2258,HeartbreakerJustin Bieber,4.3806666666666665,53.0,57.199999999999996,50.3,15.6,55.300000000000004,103.215,Heartbreaker,Justin Bieber,13.0,2013,2.0,False
2259,FeverThe Black Keys,4.1051,63.0,60.9,67.4,0.378,74.3,127.541,Fever,The Black Keys,77.0,2014,3.0,False
2260,No TypeRae Sremmurd,3.3346666666666667,75.0,88.8,48.3,1.3,22.6,125.008,No Type,Rae Sremmurd,16.0,2014,26.0,False
2261,IrresistibleFall Out Boy,3.4417666666666666,66.0,48.4,93.8,6.329999999999999,39.7,164.992,Irresistible,Fall Out Boy,77.0,2015,4.0,False
2262,Get LowDillon Francis & DJ Snake,3.5462166666666666,65.0,67.4,93.2,2.82,72.8,101.033,Get Low,Dillon Francis & DJ Snake,61.0,2015,9.0,False
2263,Hands To MyselfSelena Gomez,3.3446666666666665,68.0,81.10000000000001,49.9,1.47,46.6,111.016,Hands To Myself,Selena Gomez,77.0,2015,1.0,False
2264,Lonely No MoreRob Thomas,3.7773333333333334,57.0,55.1,89.60000000000001,3.3000000000000003,85.8,171.79,Lonely No More,Rob Thomas,6.0,2005,34.0,True
2265,L.O.V.E.Ashlee Simpson,3.4651,31.0,47.3,86.8,0.32,61.8,166.121,L.O.V.E.,Ashlee Simpson,22.0,2006,18.0,False
2266,Not Fade AwaySheryl Crow,2.0846666666666667,3.0,57.9,91.3,1.59,91.2,192.062,Not Fade Away,Sheryl Crow,78.0,2007,1.0,False
2267,Just Stand Up!Artists Stand Up To Cancer,3.617766666666667,35.0,56.2,95.3,18.6,54.50000000000001,176.513,Just Stand Up!,Artists Stand Up To Cancer,11.0,2008,4.0,False
2268,Go GirlCiara Featuring T-Pain,3.927766666666667,41.0,52.400000000000006,56.99999999999999,52.6,78.5,66.755,Go Girl,Ciara Featuring T-Pain,78.0,2008,1.0,False
2269,It's A New Daywill.i.am,3.6631,25.0,79.5,63.9,12.2,46.7,119.901,It's A New Day,will.i.am,78.0,2008,2.0,False
2270,Endless LoveGlee Cast,4.380433333333333,45.0,23.9,47.099999999999994,76.3,15.1,86.812,Endless Love,Glee Cast,78.0,2009,1.0,False
2271,Freak The Freak OutVictorious Cast Featuring Victoria Justice,3.908,65.0,68.89999999999999,85.8,0.129,51.0,140.022,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,50.0,2011,6.0,False
2272,I Wish You WouldDJ Khaled Featuring Kanye West & Rick Ross,3.955766666666667,51.0,71.0,87.3,5.42,62.7,141.986,I Wish You Would,DJ Khaled Featuring Kanye West & Rick Ross,78.0,2012,2.0,False
2273,MonsterImagine Dragons,4.158216666666666,63.0,47.199999999999996,77.4,16.7,44.3,179.942,Monster,Imagine Dragons,78.0,2013,1.0,False
2274,Let Me GoAvril Lavigne Featuring Chad Kroeger,4.466216666666667,61.0,38.5,65.4,21.2,12.5,164.196,Let Me Go,Avril Lavigne Featuring Chad Kroeger,78.0,2013,2.0,False
2275,JealousNick Jonas,3.7328833333333336,24.0,68.4,71.0,1.32,45.1,93.007,Jealous,Nick Jonas,7.0,2015,32.0,True
2276,Fire N GoldBea Miller,3.5262166666666666,62.0,53.900000000000006,86.9,0.46299999999999997,36.199999999999996,143.987,Fire N Gold,Bea Miller,78.0,2015,1.0,False
2277,Hold You DownJennifer Lopez Featuring Fat Joe,4.54555,40.0,67.4,48.5,0.717,52.7,85.265,Hold You Down,Jennifer Lopez Featuring Fat Joe,64.0,2005,8.0,False
2278,"Lolli Lolli (Pop That Body)Three 6 Mafia Featuring Project Pat, Young D & Superpower",4.18955,52.0,89.0,94.6,1.8800000000000001,87.2,120.0,Lolli Lolli (Pop That Body),"Three 6 Mafia Featuring Project Pat, Young D & Superpower",18.0,2008,20.0,False
2279,FifteenTaylor Swift,4.90555,60.0,55.60000000000001,65.10000000000001,6.7,20.3,95.485,Fifteen,Taylor Swift,23.0,2009,21.0,False
2280,MagnificentU2,5.400216666666667,45.0,53.5,71.2,0.0131,61.9,114.974,Magnificent,U2,79.0,2009,1.0,False
2281,Imma Put It On HerDAY26 Featuring P. Diddy & Yung Joc,4.4108833333333335,41.0,59.8,90.5,2.75,64.5,143.015,Imma Put It On Her,DAY26 Featuring P. Diddy & Yung Joc,79.0,2009,3.0,False
2282,HeartlessThe Fray,4.2651,52.0,39.4,69.3,67.5,43.3,164.004,Heartless,The Fray,79.0,2009,1.0,False
2283,Down To EarthJustin Bieber,4.096,55.0,53.6,72.7,39.800000000000004,20.5,82.032,Down To Earth,Justin Bieber,79.0,2009,1.0,False
2284,Marry The NightLady Gaga,4.408666666666667,53.0,61.4,87.9,0.104,40.699999999999996,131.092,Marry The Night,Lady Gaga,29.0,2011,12.0,False
2285,Drunk On YouLuke Bryan,3.5591,65.0,55.800000000000004,87.2,17.8,47.199999999999996,143.971,Drunk On You,Luke Bryan,16.0,2012,24.0,False
2286,It's GoodLil Wayne Featuring Drake & Jadakiss,4.0244333333333335,50.0,66.60000000000001,71.5,2.44,10.0,85.356,It's Good,Lil Wayne Featuring Drake & Jadakiss,79.0,2011,1.0,False
2287,New Day50 Cent Featuring Dr. Dre & Alicia Keys,4.414,51.0,46.6,82.8,6.419999999999999,74.0,194.186,New Day,50 Cent Featuring Dr. Dre & Alicia Keys,79.0,2012,1.0,False
2288,Drunk Last NightEli Young Band,3.65355,56.0,52.800000000000004,85.6,5.2,57.199999999999996,87.019,Drunk Last Night,Eli Young Band,41.0,2013,20.0,False
2289,How To LoveChristina Grimmie,2.86365,33.0,42.8,63.5,33.1,20.5,140.082,How To Love,Christina Grimmie,79.0,2014,1.0,False
2290,Goin' CrazyNatalie,4.90155,51.0,60.099999999999994,54.400000000000006,67.30000000000001,30.0,105.941,Goin' Crazy,Natalie,13.0,2005,20.0,False
2291,LuxuriousGwen Stefani,4.415333333333334,51.0,81.3,72.39999999999999,13.3,68.8,131.05,Luxurious,Gwen Stefani,21.0,2006,20.0,False
2292,Little MissSugarland,4.5211,45.0,35.099999999999994,79.7,9.59,24.3,129.14,Little Miss,Sugarland,71.0,2011,14.0,False
2293,I Can't Go For That / You Make My DreamsGlee Cast,2.6886666666666668,41.0,63.7,83.6,2.64,89.8,184.04,I Can't Go For That / You Make My Dreams,Glee Cast,80.0,2011,1.0,False
2294,Made In The USADemi Lovato,3.2682166666666665,60.0,57.599999999999994,86.0,0.08750000000000001,59.4,87.461,Made In The USA,Demi Lovato,80.0,2013,2.0,False
2295,FailureBreaking Benjamin,3.5808833333333334,63.0,46.2,89.0,0.00299,38.3,155.008,Failure,Breaking Benjamin,80.0,2015,1.0,False
2296,Kings Never DieEminem Featuring Gwen Stefani,4.93555,67.0,77.10000000000001,89.60000000000001,2.75,5.93,112.505,Kings Never Die,Eminem Featuring Gwen Stefani,80.0,2015,2.0,False
2297,How Do I BreatheMario,3.6148833333333332,69.0,68.4,45.5,21.5,48.699999999999996,97.956,How Do I Breathe,Mario,46.0,2007,10.0,False
2298,Looking For YouKirk Franklin,4.109333333333334,50.0,81.0,72.0,1.38,80.5,121.984,Looking For You,Kirk Franklin,61.0,2006,20.0,False
2299,Keg In The ClosetKenny Chesney,3.5404333333333335,45.0,65.4,90.10000000000001,0.44600000000000006,73.0,138.879,Keg In The Closet,Kenny Chesney,64.0,2005,10.0,False
2300,LocaShakira Featuring Dizzee Rascal,3.06155,66.0,43.7,96.2,1.18,47.199999999999996,132.98,Loca,Shakira Featuring Dizzee Rascal,32.0,2010,11.0,False
2301,LegendDrake,4.030883333333334,71.0,71.5,56.10000000000001,2.4,29.7,100.076,Legend,Drake,52.0,2015,12.0,False
2302,GuapBig Sean,4.529333333333334,52.0,64.7,73.4,30.5,57.8,146.163,Guap,Big Sean,71.0,2013,12.0,False
2303,Hollywood's Not AmericaFerras,3.2511,38.0,47.8,61.7,24.4,59.8,156.058,Hollywood's Not America,Ferras,62.0,2008,10.0,False
2304,Gucci GucciKreayshawn,3.1306666666666665,54.0,71.2,92.4,16.5,90.10000000000001,77.508,Gucci Gucci,Kreayshawn,57.0,2011,10.0,False
2305,Fire FlameBirdman Featuring Lil Wayne,4.340216666666667,42.0,65.2,70.0,0.0679,62.8,148.119,Fire Flame,Birdman Featuring Lil Wayne,64.0,2011,10.0,False
2306,Next To YouMike Jones,3.6988833333333333,61.0,65.0,75.3,32.4,61.6,82.478,Next To You,Mike Jones,71.0,2009,10.0,False
2307,Look After YouThe Fray,4.4462166666666665,68.0,44.7,59.199999999999996,5.75,28.299999999999997,78.039,Look After You,The Fray,59.0,2007,10.0,False
2308,In Your ArmsNico & Vinz,3.43,57.0,43.1,81.0,29.9,67.4,110.118,In Your Arms,Nico & Vinz,72.0,2014,12.0,False
2309,Livin' On A PrayerBon Jovi,4.154883333333333,84.0,53.2,88.7,7.779999999999999,79.5,122.511,Livin' On A Prayer,Bon Jovi,25.0,2013,22.0,False
2310,Gold DiggerKanye West Featuring Jamie Foxx,3.4604333333333335,79.0,63.800000000000004,69.89999999999999,2.23,66.0,92.939,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,2005,39.0,True
2311,I Wanna Love YouAkon Featuring Snoop Dogg,4.117766666666666,68.0,86.6,46.0,4.42,28.999999999999996,99.98,I Wanna Love You,Akon Featuring Snoop Dogg,1.0,2006,29.0,True
2312,Hate It Or Love ItThe Game Featuring 50 Cent,3.44,73.0,80.7,78.5,12.2,42.4,99.975,Hate It Or Love It,The Game Featuring 50 Cent,2.0,2005,23.0,True
2313,Kiss KissChris Brown Featuring T-Pain,4.177766666666667,70.0,72.89999999999999,65.8,5.06,55.1,140.043,Kiss Kiss,Chris Brown Featuring T-Pain,1.0,2007,26.0,True
2314,GoodiesCiara Featuring Petey Pablo,3.716666666666667,66.0,82.6,64.7,2.77,87.2,102.017,Goodies,Ciara Featuring Petey Pablo,1.0,2005,38.0,True
